acknowledgement_issue_title,network_abbr_name,acknowledgement_date_added,cds_cloud,is_hidden,start_time,time_active,description,node_ticketing_cloud,external_network_id,is_lightweight,time_to_acknowledge,nagios_url,issue_url,acknowledgement_username,external_project_id,external_issue_id,color,service_name,service_group,external_node_id,device,is_alert_stale,external_interface_id,classify_is_oncall,date_added,acknowledgement_description,host_group,alert_id,end_time,is_major_event,last_updated,acknowledgement_alert_membership_id,external_bgp_peer_id,node_name,duration,ticketing_url,network_id,host_check_pending_duration,network_name,agent_username,acknowledgement_ticketing_cloud,acknowledgement_is_classify_ticket_auto_create,network_display_name,database_url,acknowledgement_id,acknowledgement_user_id,agent_name,node_id,acknowledgement_is_active,root_cause_alert_id,flaps,severity,num_flaps,acknowledgement_external_project_id,network_profiles,agent_is_active,agent_id
Maintenance - AMPATH Provider LANautilus FIU033WSA1SP3NN,AMP,1731967993,GlobalNOC,0,2024-11-18T22:02:24Z,3543,MON SCL-CLK-SW03 2 FIU033 Pacific Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,622,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=change_request.do?sys_id=7fc5678887ad56506b39baa8cebb35e2,ibuchhol,59,CHG0085136,red,Interface - 1,NA,45931,NA,0,NA,0,2024-11-18T22:02:51Z,NA,Ampath Layer 2,195137372,2024-11-18T23:01:54Z,0,2024-11-18T23:00:48Z,99082042,NA,SAO-SP4-SW04,3570,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40610082,37971,nocmon,579558892,1,NA,,Critical,0,59,,1,19
Maintenance - AMPATH Provider LANautilus FIU033WSA1SP3NN,AMP,1731957016,GlobalNOC,0,2024-11-18T19:02:24Z,10667,MON SCL-CLK-SW03 2 FIU033 Pacific Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,373,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=change_request.do?sys_id=7fc5678887ad56506b39baa8cebb35e2,ibuchhol,59,CHG0085136,red,Interface - 1,NA,45931,NA,0,NA,0,2024-11-18T19:04:03Z,NA,Ampath Layer 2,195128762,2024-11-18T22:01:50Z,0,2024-11-18T22:00:58Z,99078752,NA,SAO-SP4-SW04,10766,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40608442,37971,nocmon,579558892,1,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-18T18:51:27Z,0,"Error performing SNMP query for description to 192.168.204.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,47677,NA,0,NA,0,2024-11-18T18:53:22Z,NA,Ampath Layer 2,195128242,2024-11-18T18:53:22Z,0,2024-11-18T18:53:22Z,NA,NA,JAX-LUM-SW02,115,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579762,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-18T17:18:20Z,6,"Error performing SNMP query for description to 190.103.186.155: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,46789,NA,0,NA,0,2024-11-18T17:19:49Z,NA,Ampath Layer 2,195122082,2024-11-18T17:19:55Z,0,2024-11-18T17:19:49Z,NA,NA,SJU-H787-SW03,95,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579566992,NA,NA,,Unknown,0,NA,,1,19
Maintenance - AMPATH Provider LANautilus FIU033WSA1SP3NN,AMP,1731933813,GlobalNOC,0,2024-11-18T12:39:23Z,148910,MON SAO-SP4-SW04 port 1 - FIU033WSA1SP4NN Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,218,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=change_request.do?sys_id=7fc5678887ad56506b39baa8cebb35e2,jmroycra,59,CHG0085136,red,Interface - 1,NA,43803,NA,0,NA,0,2024-11-18T12:39:55Z,NA,Ampath Layer 2,195114811,2024-11-20T06:01:45Z,0,2024-11-20T05:59:45Z,99072771,NA,SCL-CIR-SW03,148942,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40605201,48472,nocmon,579535021,1,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-18T12:38:23Z,121,"Error performing SNMP query for description to 190.103.186.150: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,43803,NA,0,NA,0,2024-11-18T12:39:32Z,NA,Ampath Layer 2,195114801,2024-11-18T12:41:33Z,0,2024-11-18T12:39:32Z,NA,NA,SCL-CIR-SW03,190,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535021,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-18T12:06:10Z,22,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 32,NA,47061,NA,0,NA,0,2024-11-18T12:07:20Z,NA,Ampath Layer 2,195113891,2024-11-18T12:07:42Z,0,2024-11-18T12:07:20Z,NA,NA,BCT-MI3-SW03,92,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
Outage - AMPATH Provider Sparkle FIU033WSA1SP4NN,AMP,1731880395,GlobalNOC,0,2024-11-17T21:42:39Z,76722,MON SCL-CLK-SW03 2 FIU033 Pacific Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,599,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=677fc13fc33d925004e4fedf0501316f,wolzj,59,INC0194171,red,Interface - 1,NA,45931,NA,0,NA,0,2024-11-17T21:43:16Z,NA,Ampath Layer 2,195094492,2024-11-18T19:01:58Z,0,2024-11-18T19:01:35Z,99063632,NA,SAO-SP4-SW04,76759,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40599602,48762,nocmon,579558892,0,NA,,Critical,0,59,,1,19
Outage - AMPATH Provider Sparkle FIU033WSA1SP4NN,AMP,1731880395,GlobalNOC,0,2024-11-17T21:42:22Z,53786,MON SAO-SP4-SW04 port 1 - FIU033WSA1SP4NN Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,609,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=677fc13fc33d925004e4fedf0501316f,wolzj,59,INC0194171,red,Interface - 1,NA,43803,NA,0,NA,0,2024-11-17T21:43:06Z,NA,Ampath Layer 2,195094482,2024-11-18T12:39:32Z,0,2024-11-18T12:37:39Z,99063642,NA,SCL-CIR-SW03,53830,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40599602,48762,nocmon,579535021,0,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-17T01:37:39Z,15,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 14,NA,46792,NA,0,NA,0,2024-11-17T01:38:59Z,NA,Ampath Layer 2,195042662,2024-11-17T01:39:14Z,0,2024-11-17T01:38:59Z,NA,NA,MIA-MI1-SW14,95,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-17T00:56:31Z,19,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,46798,NA,0,NA,0,2024-11-17T00:57:45Z,NA,Ampath Layer 2,195041572,2024-11-17T00:58:04Z,0,2024-11-17T00:57:45Z,NA,NA,MIA-MI1-SW16,93,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-16T23:50:30Z,8,"Error performing SNMP query for description to 190.103.186.155: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,46789,NA,0,NA,0,2024-11-16T23:52:01Z,NA,Ampath Layer 2,195040502,2024-11-16T23:52:09Z,0,2024-11-16T23:52:01Z,NA,NA,SJU-H787-SW03,99,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579566992,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-16T11:58:39Z,19,"Error performing SNMP query for description to 190.103.186.159: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,47127,NA,0,NA,0,2024-11-16T11:59:46Z,NA,Ampath Layer 2,195003232,2024-11-16T12:00:05Z,0,2024-11-16T11:59:46Z,NA,NA,MIA-MI1-SW18,86,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579570632,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-16T10:54:40Z,12,"Error performing SNMP query for description to 192.168.220.3: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 26,NA,47620,NA,0,NA,0,2024-11-16T10:56:03Z,NA,Ampath Layer 2,195001962,2024-11-16T10:56:15Z,0,2024-11-16T10:56:03Z,NA,NA,ATL-LUM-SW01,95,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579362,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-16T06:07:28Z,6,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,47061,NA,0,NA,0,2024-11-16T06:08:51Z,NA,Ampath Layer 2,194996702,2024-11-16T06:08:57Z,0,2024-11-16T06:08:51Z,NA,NA,BCT-MI3-SW03,89,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
Outage - AMPATH Circuit FIU039WSP3BA1NY-L-80,AMP,1731730141,GlobalNOC,0,2024-11-16T04:05:41Z,17910,MON SCL-CLK-SW03 port 4 - FIU039WSPFBA1NY - L80 Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,173,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=6852d0d3c3715e1004e4fedf0501317f,jjmarcha,59,INC0194060,red,Interface - 30,NA,43806,NA,0,NA,0,2024-11-16T04:06:08Z,NA,Ampath Layer 2,194993812,2024-11-16T09:04:38Z,0,2024-11-16T09:04:24Z,99010742,NA,SAO-SP4-SW03,17937,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40580642,1421,nocmon,579535031,1,NA,,Critical,0,59,,1,19
Outage - AMPATH Circuit FIU039WSP3BA1NY-L-80,AMP,1731730141,GlobalNOC,0,2024-11-16T04:04:41Z,17963,MON SAO-SP4-SW03 port 30 - FIU039WSPFBA1NY - L-80 Admin Status: UP Operational Status: DOWN,GlobalNOC,7,0,226,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=6852d0d3c3715e1004e4fedf0501317f,jjmarcha,59,INC0194060,red,Interface - 32,NA,43803,NA,0,NA,0,2024-11-16T04:05:15Z,NA,Ampath Layer 2,194993802,2024-11-16T09:04:38Z,0,2024-11-16T09:04:24Z,99010762,NA,SCL-CIR-SW03,17997,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,40580642,1421,nocmon,579535021,1,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-16T03:00:29Z,28,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,46798,NA,0,NA,0,2024-11-16T03:01:42Z,NA,Ampath Layer 2,194993022,2024-11-16T03:02:10Z,0,2024-11-16T03:01:42Z,NA,NA,MIA-MI1-SW16,101,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-16T00:10:47Z,18,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 32,NA,47061,NA,0,NA,0,2024-11-16T00:12:23Z,NA,Ampath Layer 2,194984762,2024-11-16T00:12:41Z,0,2024-11-16T00:12:23Z,NA,NA,BCT-MI3-SW03,114,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T08:25:26Z,19,"Error performing SNMP query for description to 190.103.186.159: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,47127,NA,0,NA,0,2024-11-15T08:26:33Z,NA,Ampath Layer 2,194944212,2024-11-15T08:26:52Z,0,2024-11-15T08:26:33Z,NA,NA,MIA-MI1-SW18,86,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579570632,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:25Z,60,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,46798,NA,0,NA,0,2024-11-15T05:08:34Z,NA,Ampath Layer 2,194934882,2024-11-15T05:09:34Z,0,2024-11-15T05:08:34Z,NA,NA,MIA-MI1-SW16,249,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:25Z,59,"Error performing SNMP query for description to 190.103.186.154: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,46786,NA,0,NA,0,2024-11-15T05:08:35Z,NA,Ampath Layer 2,194935012,2024-11-15T05:09:34Z,0,2024-11-15T05:08:35Z,NA,NA,SJU-H787-SW02,249,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579566982,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:21Z,49,Error retrieving CPU utilization.,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,CPU,NA,21847,NA,0,NA,0,2024-11-15T05:08:45Z,NA,Ampath Layer 3,194935262,2024-11-15T05:09:34Z,0,2024-11-15T05:08:45Z,NA,NA,MIA-MI1-RT04,253,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,575034521,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:20Z,60,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 14,NA,46792,NA,0,NA,0,2024-11-15T05:08:34Z,NA,Ampath Layer 2,194934752,2024-11-15T05:09:34Z,0,2024-11-15T05:08:34Z,NA,NA,MIA-MI1-SW14,254,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:20Z,36,"Error performing SNMP query for description to 192.168.220.3: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,47620,NA,0,NA,0,2024-11-15T05:08:58Z,NA,Ampath Layer 2,194936392,2024-11-15T05:09:34Z,0,2024-11-15T05:08:58Z,NA,NA,ATL-LUM-SW01,254,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579362,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:19Z,58,"Error performing SNMP query for description to 190.103.186.149: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 30,NA,43806,NA,0,NA,0,2024-11-15T05:08:36Z,NA,Ampath Layer 2,194935072,2024-11-15T05:09:34Z,0,2024-11-15T05:08:36Z,NA,NA,SAO-SP4-SW03,255,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535031,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:19Z,46,"Error performing SNMP query for description to 192.168.204.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,47677,NA,0,NA,0,2024-11-15T05:08:48Z,NA,Ampath Layer 2,194935782,2024-11-15T05:09:34Z,0,2024-11-15T05:08:48Z,NA,NA,JAX-LUM-SW02,255,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579762,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,90,"CRITICAL - 190.103.186.218: rta nan, lost 100%",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,red,HOST,NA,38412,NA,0,NA,0,2024-11-15T05:08:04Z,NA,Ampath Layer 2,194934332,2024-11-15T05:09:34Z,0,2024-11-15T05:08:04Z,NA,NA,FOR-LAN-SW02,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579065572,NA,NA,,Critical,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,68,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47064,NA,0,NA,0,2024-11-15T05:08:26Z,NA,Ampath Layer 2,194934662,2024-11-15T05:09:34Z,0,2024-11-15T05:08:26Z,NA,NA,BCT-MI3-SW04,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,49,"Error performing SNMP query for description to 190.103.186.145: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,43794,NA,0,NA,0,2024-11-15T05:08:45Z,NA,Ampath Layer 2,194935232,2024-11-15T05:09:34Z,0,2024-11-15T05:08:45Z,NA,NA,MIA-MI1-SW10,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535011,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,46,"Error performing SNMP query for description to 192.168.204.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 10,NA,47677,NA,0,NA,0,2024-11-15T05:08:48Z,NA,Ampath Layer 2,194935792,2024-11-15T05:09:34Z,0,2024-11-15T05:08:48Z,NA,NA,JAX-LUM-SW02,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579762,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,45,"Error performing SNMP query for description to 10.255.232.2: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,48268,NA,0,NA,0,2024-11-15T05:08:49Z,NA,Ampath Layer 2,194935972,2024-11-15T05:09:34Z,0,2024-11-15T05:08:49Z,NA,NA,SCL-CIR-SW04,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579599592,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,36,"Error performing SNMP query for description to 192.168.220.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,47623,NA,0,NA,0,2024-11-15T05:08:58Z,NA,Ampath Layer 2,194936282,2024-11-15T05:09:34Z,0,2024-11-15T05:08:58Z,NA,NA,ATL-LUM-SW02,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579372,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,27,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 9,NA,46795,NA,0,NA,0,2024-11-15T05:09:07Z,NA,Ampath Layer 2,194936622,2024-11-15T05:09:34Z,0,2024-11-15T05:09:07Z,NA,NA,MIA-MI1-SW15,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,27,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 23,NA,46795,NA,0,NA,0,2024-11-15T05:09:07Z,NA,Ampath Layer 2,194936632,2024-11-15T05:09:34Z,0,2024-11-15T05:09:07Z,NA,NA,MIA-MI1-SW15,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:18Z,26,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - et-1/1/8,Contact Lanautilus,38739,et-1/1/8,0,2311296,0,2024-11-15T05:09:08Z,NA,Ampath Layer 2,194936842,2024-11-15T05:09:34Z,0,2024-11-15T05:09:08Z,NA,NA,FOR-ACB-SW01,256,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579071832,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:15Z,60,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 19,NA,47061,NA,0,NA,0,2024-11-15T05:08:34Z,NA,Ampath Layer 2,194934902,2024-11-15T05:09:34Z,0,2024-11-15T05:08:34Z,NA,NA,BCT-MI3-SW03,259,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-11-15T05:05:14Z,27,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 28,NA,46795,NA,0,NA,0,2024-11-15T05:09:07Z,NA,Ampath Layer 2,194936612,2024-11-15T05:09:34Z,0,2024-11-15T05:09:07Z,NA,NA,MIA-MI1-SW15,260,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
